gutenberg_id,text
41445,"true, for greater treasures than a little food or rest; I required"
41445,kindness and sympathy; but I did not believe myself utterly unworthy of
41445,it.
41445,
41445,"“The winter advanced, and an entire revolution of the seasons had taken"
41445,"place since I awoke into life. My attention, at this time, was solely"
41445,directed towards my plan of introducing myself into the cottage of my
41445,protectors. I revolved many projects; but that on which I finally fixed
41445,"was, to enter the dwelling when the blind old man should be alone. I had"
41445,"sagacity enough to discover, that the unnatural hideousness of my person"
41445,was the chief object of horror with those who had formerly beheld me. My
41445,"voice, although harsh, had nothing terrible in it; I thought, therefore,"
41445,"that if, in the absence of his children, I could gain the good-will and"
41445,"mediation of the old De Lacy, I might, by his means, be tolerated by my"
41445,younger protectors.
41445,
41445,"“One day, when the sun shone on the red leaves that strewed the ground,"
41445,"and diffused cheerfulness, although it denied warmth, Safie, Agatha, and"
41445,"Felix, departed on a long country walk, and the old man, at his own"
41445,"desire, was left alone in the cottage. When his children had departed,"
41445,"he took up his guitar, and played several mournful, but sweet airs, more"
41445,sweet and mournful than I had ever heard him play before. At first his
41445,"countenance was illuminated with pleasure, but, as he continued,"
41445,"thoughtfulness and sadness succeeded; at length, laying aside the"
41445,"instrument, he sat absorbed in reflection."
41445,
41445,"“My heart beat quick; this was the hour and moment of trial, which"
41445,"would decide my hopes, or realize my fears. The servants were gone to a"
41445,neighbouring fair. All was silent in and around the cottage: it was an
41445,"excellent opportunity; yet, when I proceeded to execute my plan, my"
41445,"limbs failed me, and I sunk to the ground. Again I rose; and, exerting"
41445,"all the firmness of which I was master, removed the planks which I had"
41445,"placed before my hovel to conceal my retreat. The fresh air revived me,"
41445,"and, with renewed determination, I approached the door of their cottage."
41445,
41445,“I knocked. ‘Who is there?’ said the old man—‘Come in.’
41445,
41445,"“I entered; ‘Pardon this intrusion,’ said I, ‘I am a traveller in want"
41445,"of a little rest; you would greatly oblige me, if you would allow me to"
41445,remain a few minutes before the fire.’
41445,
41445,"“‘Enter,’ said De Lacy; ‘and I will try in what manner I can relieve"
41445,"your wants; but, unfortunately, my children are from home, and, as I am"
41445,"blind, I am afraid I shall find it difficult to procure food for you.’"
41445,
41445,"“‘Do not trouble yourself, my kind host, I have food; it is warmth and"
41445,rest only that I need.’
41445,
41445,"“I sat down, and a silence ensued. I knew that every minute was precious"
41445,"to me, yet I remained irresolute in what manner to commence the"
41445,interview; when the old man addressed me—
41445,
41445,"“‘By your language, stranger, I suppose you are my countryman;—are you"
41445,French?’
41445,
41445,"“‘No; but I was educated by a French family, and understand that"
41445,"language only. I am now going to claim the protection of some friends,"
41445,"whom I sincerely love, and of whose favour I have some hopes.’"
41445,
41445,“‘Are these Germans?’
41445,
41445,"“‘No, they are French. But let us change the subject. I am an"
41445,"unfortunate and deserted creature; I look around, and I have no relation"
41445,or friend upon earth. These amiable people to whom I go have never seen
41445,"me, and know little of me. I am full of fears; for if I fail there, I am"
41445,an outcast in the world for ever.’
41445,
41445,“‘Do not despair. To be friendless is indeed to be unfortunate; but the
41445,"hearts of men, when unprejudiced by any obvious self-interest, are full"
41445,"of brotherly love and charity. Rely, therefore, on your hopes; and if"
41445,"these friends are good and amiable, do not despair.’"
41445,
41445,“‘They are kind—they are the most excellent creatures in the world;
41445,"but, unfortunately, they are prejudiced against me. I have good"
41445,"dispositions; my life has been hitherto harmless, and, in some degree,"
41445,"beneficial; but a fatal prejudice clouds their eyes, and where they"
41445,"ought to see a feeling and kind friend, they behold only a detestable"
41445,monster.’
41445,
41445,"“‘That is indeed unfortunate; but if you are really blameless, cannot"
41445,you undeceive them?’
41445,
41445,“‘I am about to undertake that task; and it is on that account that I
41445,feel so many overwhelming terrors. I tenderly love these friends; I
41445,"have, unknown to them, been for many months in the habits of daily"
41445,"kindness towards them; but they believe that I wish to injure them, and"
41445,it is that prejudice which I wish to overcome.’
41445,
41445,“‘Where do these friends reside?’
41445,
41445,“‘Near this spot.’
41445,
41445,"“The old man paused, and then continued, ‘If you will unreservedly"
41445,"confide to me the particulars of your tale, I perhaps may be of use in"
41445,"undeceiving them. I am blind, and cannot judge of your countenance, but"
41445,there is something in your words which persuades me that you are
41445,"sincere. I am poor, and an exile; but it will afford me true pleasure to"
41445,be in any way serviceable to a human creature.’
41445,
41445,"“‘Excellent man! I thank you, and accept your generous offer. You raise"
41445,"me from the dust by this kindness; and I trust that, by your aid, I"
41445,shall not be driven from the society and sympathy of your
41445,fellow-creatures.’
41445,
41445,“‘Heaven forbid! even if you were really criminal; for that can only
41445,"drive you to desperation, and not instigate you to virtue. I also am"
41445,"unfortunate; I and my family have been condemned, although innocent:"
41445,"judge, therefore, if I do not feel for your misfortunes.’"
41445,
41445,"“‘How can I thank you, my best and only benefactor? from your lips first"
41445,have I heard the voice of kindness directed towards me; I shall be for
41445,ever grateful; and your present humanity assures me of success with
41445,those friends whom I am on the point of meeting.’
41445,
41445,“‘May I know the names and residence of those friends?’
41445,
41445,"“I paused. This, I thought, was the moment of decision, which was to rob"
41445,"me of, or bestow happiness on me for ever. I struggled vainly for"
41445,"firmness sufficient to answer him, but the effort destroyed all my"
41445,"remaining strength; I sank on the chair, and sobbed aloud. At that"
41445,moment I heard the steps of my younger protectors. I had not a moment to
41445,"lose; but, seizing the hand of the old man, I cried, ‘Now is the"
41445,time!—save and protect me! You and your family are the friends whom I
41445,seek. Do not you desert me in the hour of trial!’
41445,
41445,"“‘Great God!’ exclaimed the old man, ‘who are you?’"
41445,
41445,"“At that instant the cottage door was opened, and Felix, Safie, and"
41445,Agatha entered. Who can describe their horror and consternation on
41445,"beholding me? Agatha fainted; and Safie, unable to attend to her friend,"
41445,"rushed out of the cottage. Felix darted forward, and with supernatural"
41445,"force tore me from his father, to whose knees I clung: in a transport of"
41445,"fury, he dashed me to the ground, and struck me violently with a stick."
41445,"I could have torn him limb from limb, as the lion rends the antelope."
41445,"But my heart sunk within me as with bitter sickness, and I refrained. I"
41445,"saw him on the point of repeating his blow, when, overcome by pain and"
41445,"anguish, I quitted the cottage, and in the general tumult escaped"
41445,unperceived to my hovel.”
41445,
41445,
41445,
41445,
41445,CHAPTER XV.
41445,
41445,
41445,"“Cursed, cursed creator! Why did I live? Why, in that instant, did I not"
41445,extinguish the spark of existence which you had so wantonly bestowed? I
41445,know not; despair had not yet taken possession of me; my feelings were
41445,those of rage and revenge. I could with pleasure have destroyed the
41445,"cottage and its inhabitants, and have glutted myself with their shrieks"
41445,and misery.
41445,
41445,"“When night came, I quitted my retreat, and wandered in the wood; and"
41445,"now, no longer restrained by the fear of discovery, I gave vent to my"
41445,anguish in fearful howlings. I was like a wild beast that had broken the
41445,"toils; destroying the objects that obstructed me, and ranging through"
41445,the wood with a stag-like swiftness. Oh! what a miserable night I
41445,"passed! the cold stars shone in mockery, and the bare trees waved their"
41445,branches above me: now and then the sweet voice of a bird burst forth
41445,"amidst the universal stillness. All, save I, were at rest or in"
41445,"enjoyment: I, like the arch fiend, bore a hell within me; and, finding"
41445,"myself unsympathized with, wished to tear up the trees, spread havoc and"
41445,"destruction around me, and then to have sat down and enjoyed the ruin."
41445,
41445,“But this was a luxury of sensation that could not endure; I became
41445,"fatigued with excess of bodily exertion, and sank on the damp grass in"
41445,the sick impotence of despair. There was none among the myriads of men
41445,that existed who would pity or assist me; and should I feel kindness
41445,towards my enemies? No: from that moment I declared everlasting war
41445,"against the species, and, more than all, against him who had formed me,"
41445,and sent me forth to this insupportable misery.
41445,
41445,"“The sun rose; I heard the voices of men, and knew that it was"
41445,impossible to return to my retreat during that day. Accordingly I hid
41445,"myself in some thick underwood, determining to devote the ensuing hours"
41445,to reflection on my situation.
41445,
41445,"“The pleasant sunshine, and the pure air of day, restored me to some"
41445,degree of tranquillity; and when I considered what had passed at the
41445,"cottage, I could not help believing that I had been too hasty in my"
41445,conclusions. I had certainly acted imprudently. It was apparent that my
41445,"conversation had interested the father in my behalf, and I was a fool in"
41445,having exposed my person to the horror of his children. I ought to have
41445,"familiarized the old De Lacy to me, and by degrees have discovered"
41445,"myself to the rest of his family, when they should have been prepared"
41445,for my approach. But I did not believe my errors to be irretrievable;
41445,"and, after much consideration, I resolved to return to the cottage, seek"
41445,"the old man, and by my representations win him to my party."
41445,
41445,"“These thoughts calmed me, and in the afternoon I sank into a profound"
41445,sleep; but the fever of my blood did not allow me to be visited by
41445,peaceful dreams. The horrible scene of the preceding day was for ever
41445,"acting before my eyes; the females were flying, and the enraged Felix"
41445,"tearing me from his father’s feet. I awoke exhausted; and, finding that"
41445,"it was already night, I crept forth from my hiding-place, and went in"
41445,search of food.
41445,
41445,"“When my hunger was appeased, I directed my steps towards the well-known"
41445,path that conducted to the cottage. All there was at peace. I crept into
41445,"my hovel, and remained in silent expectation of the accustomed hour when"
41445,"the family arose. That hour past, the sun mounted high in the heavens,"
41445,"but the cottagers did not appear. I trembled violently, apprehending"
41445,"some dreadful misfortune. The inside of the cottage was dark, and I"
41445,heard no motion; I cannot describe the agony of this suspence.
41445,
41445,"“Presently two countrymen passed by; but, pausing near the cottage, they"
41445,"entered into conversation, using violent gesticulations; but I did not"
41445,"understand what they said, as they spoke the language of the country,"
41445,"which differed from that of my protectors. Soon after, however, Felix"
41445,"approached with another man: I was surprised, as I knew that he had not"
41445,"quitted the cottage that morning, and waited anxiously to discover, from"
41445,"his discourse, the meaning of these unusual appearances."
41445,
41445,"“‘Do you consider,’ said his companion to him, ‘that you will be obliged"
41445,"to pay three months’ rent, and to lose the produce of your garden? I do"
41445,"not wish to take any unfair advantage, and I beg therefore that you will"
41445,take some days to consider of your determination.’
41445,
41445,"“‘It is utterly useless,’ replied Felix, ‘we can never again inhabit"
41445,"your cottage. The life of my father is in the greatest danger, owing to"
41445,the dreadful circumstance that I have related. My wife and my sister
41445,will never recover their horror. I entreat you not to reason with me any
41445,"more. Take possession of your tenement, and let me fly from this place.’"
41445,
41445,“Felix trembled violently as he said this. He and his companion entered
41445,"the cottage, in which they remained for a few minutes, and then"
41445,departed. I never saw any of the family of De Lacy more.
41445,
41445,“I continued for the remainder of the day in my hovel in a state of
41445,"utter and stupid despair. My protectors had departed, and had broken the"
41445,only link that held me to the world. For the first time the feelings of
41445,"revenge and hatred filled my bosom, and I did not strive to controul"
41445,"them; but, allowing myself to be borne away by the stream, I bent my"
41445,"mind towards injury and death. When I thought of my friends, of the mild"
41445,"voice of De Lacy, the gentle eyes of Agatha, and the exquisite beauty of"
41445,"the Arabian, these thoughts vanished, and a gush of tears somewhat"
41445,"soothed me. But again, when I reflected that they had spurned and"
41445,"deserted me, anger returned, a rage of anger; and, unable to injure any"
41445,"thing human, I turned my fury towards inanimate objects. As night"
41445,"advanced, I placed a variety of combustibles around the cottage; and,"
41445,"after having destroyed every vestige of cultivation in the garden, I"
41445,waited with forced impatience until the moon had sunk to commence my
41445,operations.
41445,
41445,"“As the night advanced, a fierce wind arose from the woods, and quickly"
41445,dispersed the clouds that had loitered in the heavens: the blast tore
41445,"along like a mighty avalanche, and produced a kind of insanity in my"
41445,"spirits, that burst all bounds of reason and reflection. I lighted the"
41445,"dry branch of a tree, and danced with fury around the devoted cottage,"
41445,"my eyes still fixed on the western horizon, the edge of which the moon"
41445,"nearly touched. A part of its orb was at length hid, and I waved my"
41445,"brand; it sunk, and, with a loud scream, I fired the straw, and heath,"
41445,"and bushes, which I had collected. The wind fanned the fire, and the"
41445,"cottage was quickly enveloped by the flames, which clung to it, and"
41445,licked it with their forked and destroying tongues.
41445,
41445,“As soon as I was convinced that no assistance could save any part of
41445,"the habitation, I quitted the scene, and sought for refuge in the woods."
41445,
41445,"“And now, with the world before me, whither should I bend my steps? I"
41445,"resolved to fly far from the scene of my misfortunes; but to me, hated"
41445,"and despised, every country must be equally horrible. At length the"
41445,thought of you crossed my mind. I learned from your papers that you were
41445,"my father, my creator; and to whom could I apply with more fitness than"
41445,to him who had given me life? Among the lessons that Felix had bestowed
41445,upon Safie geography had not been omitted: I had learned from these the
41445,relative situations of the different countries of the earth. You had
41445,mentioned Geneva as the name of your native town; and towards this place
41445,I resolved to proceed.
41445,
41445,“But how was I to direct myself? I knew that I must travel in a
41445,south-westerly direction to reach my destination; but the sun was my
41445,only guide. I did not know the names of the towns that I was to pass
41445,"through, nor could I ask information from a single human being; but I"
41445,"did not despair. From you only could I hope for succour, although"
41445,"towards you I felt no sentiment but that of hatred. Unfeeling, heartless"
41445,"creator! you had endowed me with perceptions and passions, and then cast"
41445,me abroad an object for the scorn and horror of mankind. But on you only
41445,"had I any claim for pity and redress, and from you I determined to seek"
41445,that justice which I vainly attempted to gain from any other being that
41445,wore the human form.
41445,
41445,"“My travels were long, and the sufferings I endured intense. It was late"
41445,in autumn when I quitted the district where I had so long resided. I
41445,"travelled only at night, fearful of encountering the visage of a human"
41445,"being. Nature decayed around me, and the sun became heatless; rain and"
41445,snow poured around me; mighty rivers were frozen; the surface of the
41445,"earth was hard, and chill, and bare, and I found no shelter. Oh, earth!"
41445,how often did I imprecate curses on the cause of my being! The mildness
41445,"of my nature had fled, and all within me was turned to gall and"
41445,"bitterness. The nearer I approached to your habitation, the more deeply"
41445,"did I feel the spirit of revenge enkindled in my heart. Snow fell, and"
41445,"the waters were hardened, but I rested not. A few incidents now and then"
41445,"directed me, and I possessed a map of the country; but I often wandered"
41445,wide from my path. The agony of my feelings allowed me no respite: no
41445,incident occurred from which my rage and misery could not extract its
41445,food; but a circumstance that happened when I arrived on the confines of
41445,"Switzerland, when the sun had recovered its warmth, and the earth again"
41445,"began to look green, confirmed in an especial manner the bitterness and"
41445,horror of my feelings.
41445,
41445,"“I generally rested during the day, and travelled only when I was"
41445,"secured by night from the view of man. One morning, however, finding"
41445,"that my path lay through a deep wood, I ventured to continue my journey"
41445,"after the sun had risen; the day, which was one of the first of spring,"
41445,cheered even me by the loveliness of its sunshine and the balminess of
41445,"the air. I felt emotions of gentleness and pleasure, that had long"
41445,"appeared dead, revive within me. Half surprised by the novelty of these"
41445,"sensations, I allowed myself to be borne away by them; and, forgetting"
41445,"my solitude and deformity, dared to be happy. Soft tears again bedewed"
41445,"my cheeks, and I even raised my humid eyes with thankfulness towards the"
41445,blessed sun which bestowed such joy upon me.
41445,
41445,"“I continued to wind among the paths of the wood, until I came to its"
41445,"boundary, which was skirted by a deep and rapid river, into which many"
41445,"of the trees bent their branches, now budding with the fresh spring."
41445,"Here I paused, not exactly knowing what path to pursue, when I heard the"
41445,"sound of voices, that induced me to conceal myself under the shade of a"
41445,"cypress. I was scarcely hid, when a young girl came running towards the"
41445,"spot where I was concealed, laughing as if she ran from some one in"
41445,sport. She continued her course along the precipitous sides of the
41445,"river, when suddenly her foot slipt, and she fell into the rapid stream."
41445,"I rushed from my hiding-place, and, with extreme labour from the force"
41445,"of the current, saved her, and dragged her to shore. She was senseless;"
41445,"and I endeavoured, by every means in my power, to restore animation,"
41445,"when I was suddenly interrupted by the approach of a rustic, who was"
41445,"probably the person from whom she had playfully fled. On seeing me, he"
41445,"darted towards me, and, tearing the girl from my arms, hastened towards"
41445,"the deeper parts of the wood. I followed speedily, I hardly knew why;"
41445,"but when the man saw me draw near, he aimed a gun, which he carried, at"
41445,"my body, and fired. I sunk to the ground, and my injurer, with increased"
41445,"swiftness, escaped into the wood."
41445,
41445,“This was then the reward of my benevolence! I had saved a human being
41445,"from destruction, and, as a recompense, I now writhed under the"
41445,"miserable pain of a wound, which shattered the flesh and bone. The"
41445,"feelings of kindness and gentleness, which I had entertained but a few"
41445,"moments before, gave place to hellish rage and gnashing of teeth."
41445,"Inflamed by pain, I vowed eternal hatred and vengeance to all mankind."
41445,"But the agony of my wound overcame me; my pulses paused, and I fainted."
41445,
41445,"“For some weeks I led a miserable life in the woods, endeavouring to"
41445,"cure the wound which I had received. The ball had entered my shoulder,"
41445,and I knew not whether it had remained there or passed through; at any
41445,rate I had no means of extracting it. My sufferings were augmented also
41445,by the oppressive sense of the injustice and ingratitude of their
41445,"infliction. My daily vows rose for revenge—a deep and deadly revenge,"
41445,such as would alone compensate for the outrages and anguish I had
41445,endured.
41445,
41445,"“After some weeks my wound healed, and I continued my journey. The"
41445,labours I endured were no longer to be alleviated by the bright sun or
41445,"gentle breezes of spring; all joy was but a mockery, which insulted my"
41445,"desolate state, and made me feel more painfully that I was not made for"
41445,the enjoyment of pleasure.
41445,
41445,"“But my toils now drew near a close; and, two months from this time, I"
41445,reached the environs of Geneva.
41445,
41445,"“It was evening when I arrived, and I retired to a hiding-place among"
41445,"the fields that surround it, to meditate in what manner I should apply"
41445,"to you. I was oppressed by fatigue and hunger, and far too unhappy to"
41445,"enjoy the gentle breezes of evening, or the prospect of the sun setting"
41445,behind the stupendous mountains of Jura.
41445,
41445,"“At this time a slight sleep relieved me from the pain of reflection,"
41445,"which was disturbed by the approach of a beautiful child, who came"
41445,running into the recess I had chosen with all the sportiveness of
41445,"infancy. Suddenly, as I gazed on him, an idea seized me, that this"
41445,"little creature was unprejudiced, and had lived too short a time to have"
41445,"imbibed a horror of deformity. If, therefore, I could seize him, and"
41445,"educate him as my companion and friend, I should not be so desolate in"
41445,this peopled earth.
41445,
41445,"“Urged by this impulse, I seized on the boy as he passed, and drew him"
41445,"towards me. As soon as he beheld my form, he placed his hands before his"
41445,"eyes, and uttered a shrill scream: I drew his hand forcibly from his"
41445,"face, and said, ‘Child, what is the meaning of this? I do not intend to"
41445,hurt you; listen to me.’
41445,
41445,"“He struggled violently; ‘Let me go,’ he cried; ‘monster! ugly wretch!"
41445,"you wish to eat me, and tear me to pieces—You are an ogre—Let me go,"
41445,or I will tell my papa.’
41445,
41445,"“‘Boy, you will never see your father again; you must come with me.’"
41445,
41445,“‘Hideous monster! let me go; My papa is a Syndic—he is M.
41445,Frankenstein—he would punish you. You dare not keep me.’
41445,
41445,“‘Frankenstein! you belong then to my enemy—to him towards whom I have
41445,sworn eternal revenge; you shall be my first victim.’
41445,
41445,"“The child still struggled, and loaded me with epithets which carried"
41445,"despair to my heart: I grasped his throat to silence him, and in a"
41445,moment he lay dead at my feet.
41445,
41445,"“I gazed on my victim, and my heart swelled with exultation and hellish"
41445,"triumph: clapping my hands, I exclaimed, ‘I, too, can create desolation;"
41445,"my enemy is not impregnable; this death will carry despair to him, and a"
41445,thousand other miseries shall torment and destroy him.’
41445,
41445,"“As I fixed my eyes on the child, I saw something glittering on his"
41445,breast. I took it; it was a portrait of a most lovely woman. In spite of
41445,"my malignity, it softened and attracted me. For a few moments I gazed"
41445,"with delight on her dark eyes, fringed by deep lashes, and her lovely"
41445,lips; but presently my rage returned: I remembered that I was for ever
41445,deprived of the delights that such beautiful creatures could bestow; and
41445,"that she whose resemblance I contemplated would, in regarding me, have"
41445,changed that air of divine benignity to one expressive of disgust and
41445,affright.
41445,
41445,“Can you wonder that such thoughts transported me with rage? I only
41445,"wonder that at that moment, instead of venting my sensations in"
41445,"exclamations and agony, I did not rush among mankind, and perish in the"
41445,attempt to destroy them.
41445,
41445,"“While I was overcome by these feelings, I left the spot where I had"
41445,"committed the murder, and was seeking a more secluded hiding-place, when"
41445,"I perceived a woman passing near me. She was young, not indeed so"
41445,"beautiful as her whose portrait I held, but of an agreeable aspect, and"
41445,"blooming in the loveliness of youth and health. Here, I thought, is one"
41445,of those whose smiles are bestowed on all but me; she shall not escape:
41445,"thanks to the lessons of Felix, and the sanguinary laws of man, I have"
41445,"learned how to work mischief. I approached her unperceived, and placed"
41445,the portrait securely in one of the folds of her dress.
41445,
41445,“For some days I haunted the spot where these scenes had taken place;
41445,"sometimes wishing to see you, sometimes resolved to quit the world and"
41445,"its miseries for ever. At length I wandered towards these mountains, and"
41445,"have ranged through their immense recesses, consumed by a burning"
41445,passion which you alone can gratify. We may not part until you have
41445,"promised to comply with my requisition. I am alone, and miserable; man"
41445,will not associate with me; but one as deformed and horrible as myself
41445,"would not deny herself to me. My companion must be of the same species,"
41445,and have the same defects. This being you must create.”
41445,
41445,
41445,
41445,
41445,CHAPTER XVI.
41445,
41445,
41445,"The being finished speaking, and fixed his looks upon me in expectation"
41445,"of a reply. But I was bewildered, perplexed, and unable to arrange my"
41445,ideas sufficiently to understand the full extent of his proposition. He
41445,continued—
41445,
41445,"“You must create a female for me, with whom I can live in the"
41445,interchange of those sympathies necessary for my being. This you alone
41445,can do; and I demand it of you as a right which you must not refuse.”
41445,
41445,The latter part of his tale had kindled anew in me the anger that had
41445,"died away while he narrated his peaceful life among the cottagers, and,"
41445,"as he said this, I could no longer suppress the rage that burned within"
41445,me.
41445,
41445,"“I do refuse it,” I replied; “and no torture shall ever extort a consent"
41445,"from me. You may render me the most miserable of men, but you shall"
41445,"never make me base in my own eyes. Shall I create another like yourself,"
41445,whose joint wickedness might desolate the world. Begone! I have answered
41445,"you; you may torture me, but I will never consent.”"
41445,
41445,"“You are in the wrong,” replied the fiend; “and, instead of threatening,"
41445,I am content to reason with you. I am malicious because I am miserable;
41445,"am I not shunned and hated by all mankind? You, my creator, would tear"
41445,"me to pieces, and triumph; remember that, and tell me why I should pity"
41445,"man more than he pities me? You would not call it murder, if you could"
41445,"precipitate me into one of those ice-rifts, and destroy my frame, the"
41445,"work of your own hands. Shall I respect man, when he contemns me? Let"
41445,"him live with me in the interchange of kindness, and, instead of injury,"
41445,I would bestow every benefit upon him with tears of gratitude at his
41445,acceptance. But that cannot be; the human senses are insurmountable
41445,barriers to our union. Yet mine shall not be the submission of abject
41445,"slavery. I will revenge my injuries: if I cannot inspire love, I will"
41445,"cause fear; and chiefly towards you my arch-enemy, because my creator,"
41445,do I swear inextinguishable hatred. Have a care: I will work at your
41445,"destruction, nor finish until I desolate your heart, so that you curse"
41445,the hour of your birth.”
41445,
41445,A fiendish rage animated him as he said this; his face was wrinkled into
41445,contortions too horrible for human eyes to behold; but presently he
41445,"calmed himself, and proceeded—"
41445,
41445,“I intended to reason. This passion is detrimental to me; for you do not
41445,reflect that you are the cause of its excess. If any being felt emotions
41445,"of benevolence towards me, I should return them an hundred and an"
41445,"hundred fold; for that one creature’s sake, I would make peace with the"
41445,whole kind! But I now indulge in dreams of bliss that cannot be
41445,realized. What I ask of you is reasonable and moderate; I demand a
41445,"creature of another sex, but as hideous as myself: the gratification is"
41445,"small, but it is all that I can receive, and it shall content me. It is"
41445,"true, we shall be monsters, cut off from all the world; but on that"
41445,account we shall be more attached to one another. Our lives will not be
41445,"happy, but they will be harmless, and free from the misery I now feel."
41445,"Oh! my creator, make me happy; let me feel gratitude towards you for one"
41445,benefit! Let me see that I excite the sympathy of some existing thing;
41445,do not deny me my request!”
41445,
41445,I was moved. I shuddered when I thought of the possible consequences of
41445,my consent; but I felt that there was some justice in his argument. His
41445,"tale, and the feelings he now expressed, proved him to be a creature of"
41445,"fine sensations; and did I not, as his maker, owe him all the portion of"
41445,happiness that it was in my power to bestow? He saw my change of
41445,"feeling, and continued—"
41445,
41445,"“If you consent, neither you nor any other human being shall ever see us"
41445,again: I will go to the vast wilds of South America. My food is not that
41445,"of man; I do not destroy the lamb and the kid, to glut my appetite;"
41445,acorns and berries afford me sufficient nourishment. My companion will
41445,"be of the same nature as myself, and will be content with the same fare."
41445,We shall make our bed of dried leaves; the sun will shine on us as on
41445,"man, and will ripen our food. The picture I present to you is peaceful"
41445,"and human, and you must feel that you could deny it only in the"
41445,"wantonness of power and cruelty. Pitiless as you have been towards me, I"
41445,"now see compassion in your eyes: let me seize the favourable moment, and"
41445,persuade you to promise what I so ardently desire.”
41445,
41445,"“You propose,” replied I, “to fly from the habitations of man, to dwell"
41445,in those wilds where the beasts of the field will be your only
41445,"companions. How can you, who long for the love and sympathy of man,"
41445,"persevere in this exile? You will return, and again seek their kindness,"
41445,and you will meet with their detestation; your evil passions will be
41445,"renewed, and you will then have a companion to aid you in the task of"
41445,"destruction. This may not be; cease to argue the point, for I cannot"
41445,consent.”
41445,
41445,“How inconstant are your feelings! but a moment ago you were moved by my
41445,"representations, and why do you again harden yourself to my complaints?"
41445,"I swear to you, by the earth which I inhabit, and by you that made me,"
41445,"that, with the companion you bestow, I will quit the neighbourhood of"
41445,"man, and dwell, as it may chance, in the most savage of places. My evil"
41445,"passions will have fled, for I shall meet with sympathy; my life will"
41445,"flow quietly away, and, in my dying moments, I shall not curse my"
41445,maker.”
41445,
41445,"His words had a strange effect upon me. I compassionated him, and"
41445,"sometimes felt a wish to console him; but when I looked upon him, when I"
41445,"saw the filthy mass that moved and talked, my heart sickened, and my"
41445,feelings were altered to those of horror and hatred. I tried to stifle
41445,"these sensations; I thought, that as I could not sympathize with him, I"
41445,had no right to withhold from him the small portion of happiness which
41445,was yet in my power to bestow.
41445,
41445,"“You swear,” I said, “to be harmless; but have you not already shewn a"
41445,degree of malice that should reasonably make me distrust you? May not
41445,even this be a feint that will increase your triumph by affording a
41445,wider scope for your revenge?”
41445,
41445,"“How is this? I thought I had moved your compassion, and yet you still"
41445,"refuse to bestow on me the only benefit that can soften my heart, and"
41445,"render me harmless. If I have no ties and no affections, hatred and vice"
41445,must be my portion; the love of another will destroy the cause of my
41445,"crimes, and I shall become a thing, of whose existence every one will be"
41445,ignorant. My vices are the children of a forced solitude that I abhor;
41445,and my virtues will necessarily arise when I live in communion with an
41445,"equal. I shall feel the affections of a sensitive being, and become"
41445,"linked to the chain of existence and events, from which I am now"
41445,excluded.”
41445,
41445,"I paused some time to reflect on all he had related, and the various"
41445,arguments which he had employed. I thought of the promise of virtues
41445,"which he had displayed on the opening of his existence, and the"
41445,subsequent blight of all kindly feeling by the loathing and scorn which
41445,his protectors had manifested towards him. His power and threats were
41445,not omitted in my calculations: a creature who could exist in the ice
41445,"caves of the glaciers, and hide himself from pursuit among the ridges of"
41445,"inaccessible precipices, was a being possessing faculties it would be"
41445,"vain to cope with. After a long pause of reflection, I concluded, that"
41445,the justice due both to him and my fellow-creatures demanded of me that
41445,"I should comply with his request. Turning to him, therefore, I said—"
41445,
41445,"“I consent to your demand, on your solemn oath to quit Europe for ever,"
41445,"and every other place in the neighbourhood of man, as soon as I shall"
41445,deliver into your hands a female who will accompany you in your exile.”
41445,
41445,"“I swear,” he cried, “by the sun, and by the blue sky of heaven, that if"
41445,"you grant my prayer, while they exist you shall never behold me again."
41445,"Depart to your home, and commence your labours: I shall watch their"
41445,progress with unutterable anxiety; and fear not but that when you are
41445,ready I shall appear.”
41445,
41445,"Saying this, he suddenly quitted me, fearful, perhaps, of any change in"
41445,my sentiments. I saw him descend the mountain with greater speed than
41445,"the flight of an eagle, and quickly lost him among the undulations of"
41445,the sea of ice.
41445,
41445,His tale had occupied the whole day; and the sun was upon the verge of
41445,the horizon when he departed. I knew that I ought to hasten my descent
41445,"towards the valley, as I should soon be encompassed in darkness; but my"
41445,"heart was heavy, and my steps slow. The labour of winding among the"
41445,"little paths of the mountains, and fixing my feet firmly as I advanced,"
41445,"perplexed me, occupied as I was by the emotions which the occurrences of"
41445,"the day had produced. Night was far advanced, when I came to the"
41445,"half-way resting-place, and seated myself beside the fountain. The stars"
41445,"shone at intervals, as the clouds passed from over them; the dark pines"
41445,"rose before me, and every here and there a broken tree lay on the"
41445,"ground: it was a scene of wonderful solemnity, and stirred strange"
41445,"thoughts within me. I wept bitterly; and, clasping my hands in agony, I"
41445,"exclaimed, “Oh! stars, and clouds, and winds, ye are all about to mock"
41445,"me: if ye really pity me, crush sensation and memory; let me become as"
41445,"nought; but if not, depart, depart and leave me in darkness.”"
41445,
41445,These were wild and miserable thoughts; but I cannot describe to you how
41445,"the eternal twinkling of the stars weighed upon me, and how I listened"
41445,"to every blast of wind, as if it were a dull ugly siroc on its way to"
41445,consume me.
41445,
41445,Morning dawned before I arrived at the village of Chamounix; but my
41445,"presence, so haggard and strange, hardly calmed the fears of my family,"
41445,who had waited the whole night in anxious expectation of my return.
41445,
41445,The following day we returned to Geneva. The intention of my father in
